epoch,manual_torch,torch_module
367,0.45885633083868266,0.4588765668559963
368,0.4588530588535977,0.45887329723862974
369,0.45884981270912817,0.45887005252492247
370,0.45884659211886814,0.45886683244491977
371,0.45884339680027386,0.4588636367322709
372,0.45884022647460576,0.4588604651241755
373,0.4588370808668715,0.45885731736133084
374,0.4588339597057704,0.45885419318788007
375,0.4588308627236384,0.4588510923513611
376,0.458827789656394,0.45884801460265645
377,0.4588247402434849,0.45884495969594374
378,0.4588217142278358,0.45884192738864704
379,0.4588187113557967,0.45883891744138905
380,0.45881573137709264,0.45883592961794395
381,0.458812774044773,0.45883296368519116
382,0.458809839115163,0.45883001941306945
383,0.45880692634781534,0.4588270965745322
384,0.45880403550546217,0.45882419494550314
385,0.4588011663539686,0.4588213143048331
386,0.4587983186622869,0.45881845443425656
387,0.45879549220241034,0.45881561511835023
388,0.4587926867493295,0.458812796144491
389,0.45878990208098763,0.45880999730281563
390,0.4587871379782376,0.4588072183861799
391,0.45878439422479955,0.4588044591901195
392,0.4587816706072185,0.4588017195128112
393,0.4587789669148239,0.4587989991550339
394,0.45877628293968825,0.45879629792013155
395,0.4587736184765874,0.45879361561397575
396,0.4587709733229614,0.458790952044929
397,0.4587683472788757,0.458788307023809
398,0.45876574014698296,0.45878568036385287
399,0.4587631517324855,0.45878307188068257
400,0.45876058184309826,0.45878048139227035
401,0.45875803028901313,0.45877790871890506
402,0.45875549688286194,0.4587753536831587
403,0.45875298143968235,0.4587728161098537
404,0.4587504837768825,0.458770295826031
405,0.45874800371420715,0.4587677926609175
406,0.45874554107370397,0.45876530644589547
407,0.45874309567969035,0.4587628370144714
408,0.45874066735872077,0.4587603842022459
409,0.45873825593955514,0.4587579478468834
410,0.4587358612531264,0.4587555277880833
411,0.4587334831325102,0.4587531238675509
412,0.45873112141289385,0.45875073592896826
413,0.4587287759315462,0.45874836381796696
414,0.45872644652778816,0.4587460073821001
415,0.45872413304296294,0.4587436664708148
416,0.4587218353204078,0.45874134093542623
417,0.45871955320542546,0.45873903062909
418,0.4587172865452561,0.4587367354067773
419,0.4587150351890503,0.45873445512524846
420,0.45871279898784123,0.4587321896430285
421,0.45871057779451846,0.4587299388203816
422,0.45870837146380183,0.4587277025192869
423,0.45870617985221523,0.4587254806034149
424,0.45870400281806134,0.4587232729381028
425,0.4587018402213965,0.45872107939033196
426,0.45869969192400595,0.45871889982870445
427,0.4586975577893799,0.45871673412342084
428,0.45869543768268867,0.458714582146257
429,0.45869333147076025,0.45871244377054327
430,0.4586912390220561,0.45871031887114205
431,0.4586891602066493,0.4587082073244265
432,0.45868709489620046,0.45870610900826003
433,0.4586850429639372,0.45870402380197506
434,0.45868300428463116,0.4587019515863531
435,0.4586809787345769,0.45869989224360425
436,0.45867896619157084,0.4586978456573477
437,0.4586769665348898,0.45869581171259244
438,0.4586749796452711,0.45869379029571744
439,0.4586730054048916,0.45869178129445365
440,0.45867104369734857,0.45868978459786447
441,0.45866909440763903,0.45868780009632804
442,0.4586671574221414,0.4586858276815189
443,0.4586652326285957,0.4586838672463903
444,0.45866331991608483,0.45868191868515684
445,0.4586614191750163,0.45867998189327674
446,0.458659530297104,0.45867805676743506
447,0.4586576531753499,0.4586761432055272
448,0.45865578770402665,0.45867424110664207
449,0.4586539337786601,0.45867235037104587
450,0.4586520912960118,0.4586704709001662
451,0.4586502601540628,0.458668602596576
452,0.4586484402519959,0.45866674536397833
453,0.4586466314901805,0.4586648991071908
454,0.45864483377015514,0.45866306373213056
455,0.45864304699461234,0.4586612391457994
456,0.4586412710673829,0.4586594252562692
457,0.45863950589341984,0.458657621972667
458,0.45863775137878415,0.45865582920516174
459,0.45863600743062827,0.4586540468649491
460,0.4586342739571831,0.4586522748642385
461,0.4586325508677416,0.45865051311623917
462,0.4586308380726459,0.4586487615351466
463,0.45862913548327205,0.45864702003612967
464,0.458627443012017,0.45864528853531733
465,0.4586257605722841,0.45864356694978586
466,0.4586240880784698,0.45864185519754636
467,0.45862242544595055,0.4586401531975317
468,0.4586207725910689,0.45863846086958526
469,0.4586191294311219,0.4586367781344478
470,0.4586174958843467,0.4586351049137463
471,0.45861587186990915,0.4586334411299814
472,0.45861425730789096,0.4586317867065167
473,0.45861265211927726,0.4586301415675668
474,0.45861105622594506,0.45862850563818597
475,0.45860946955065085,0.4586268788442574
476,0.45860789201701946,0.45862526111248214
477,0.458606323549532,0.45862365237036806
478,0.4586047640735148,0.4586220525462199
479,0.45860321351512806,0.45862046156912784
480,0.4586016718013549,0.4586188793689581
481,0.45860013885999057,0.45861730587634225
482,0.4585986146196315,0.4586157410226672
483,0.45859709900966494,0.4586141847400657
484,0.4585955919602581,0.4586126369614061
485,0.45859409340234897,0.458611097620283
486,0.45859260326763474,0.45860956665100805
487,0.458591121488563,0.4586080439886001
488,0.45858964799832125,0.45860652956877634
489,0.4585881827308277,0.45860502332794323
490,0.45858672562072095,0.4586035252031874
491,0.4585852766033516,0.458602035132267
492,0.45858383561477223,0.45860055305360314
493,0.45858240259172856,0.4585990789062709
494,0.4585809774716502,0.45859761262999127
495,0.45857956019264196,0.4585961541651228
496,0.45857815069347513,0.45859470345265346
497,0.4585767489135789,0.4585932604341921
498,0.4585753547930312,0.45859182505196106
499,0.4585739682725514,0.45859039724878803
500,0.45857258929349115,0.45858897696809836
501,0.45857121779782656,0.45858756415390745
502,0.4585698537281502,0.45858615875081316
503,0.458568497027663,0.45858476070398857
504,0.4585671476401666,0.4585833699591743
505,0.45856580551005577,0.4585819864626719
506,0.4585644705823103,0.45858061016133583
507,0.4585631428024881,0.45857924100256753
508,0.45856182211671737,0.4585778789343077
509,0.45856050847169005,0.4585765239050298
510,0.45855920181465326,0.45857517586373336
511,0.4585579020934038,0.4585738347599371
512,0.4585566092562802,0.4585725005436729
513,0.45855532325215614,0.4585711731654787
514,0.45855404403043354,0.4585698525763927
515,0.4585527715410361,0.45856853872794695
516,0.4585515057344026,0.4585672315721609
517,0.45855024656148036,0.45856593106153554
518,0.4585489939737188,0.4585646371490478
519,0.458547747923063,0.4585633497881436
520,0.4585465083619482,0.45856206893273277
521,0.45854527524329264,0.45856079453718385
522,0.45854404852049213,0.4585595265563166
523,0.4585428281474137,0.45855826494539836
524,0.4585416140783903,0.4585570096601373
525,0.4585404062682143,0.4585557606566773
526,0.45853920467213244,0.4585545178915928
527,0.4585380092458392,0.45855328132188344
528,0.45853681994547263,0.4585520509049685
529,0.4585356367276074,0.4585508265986819
530,0.4585344595492505,0.4585496083612674
531,0.45853328836783525,0.45854839615137355
532,0.4585321231412163,0.4585471899280483
533,0.45853096382766434,0.45854598965073445
534,0.45852981038586116,0.4585447952792648
535,0.45852866277489435,0.45854360677385747
536,0.4585275209542522,0.4585424240951113
537,0.45852638488381936,0.45854124720400086
538,0.45852525452387133,0.4585400760618722
539,0.4585241298350703,0.45853891063043856
540,0.45852301077845975,0.4585377508717754
541,0.4585218973154605,0.4585365967483163
542,0.45852078940786556,0.45853544822284914
543,0.4585196870178358,0.4585343052585107
544,0.45851859010789575,0.4585331678187837
545,0.4585174986409289,0.458532035867492
546,0.4585164125801732,0.45853090936879654
547,0.4585153318892172,0.4585297882871914
548,0.4585142565319957,0.45852867258750013
549,0.4585131864727852,0.45852756223487123
550,0.4585121216762003,0.45852645719477503
551,0.45851106210718956,0.458525357432999
552,0.45851000773103123,0.45852426291564474
553,0.4585089585133295,0.4585231736091241
554,0.4585079144200103,0.45852208948015516
555,0.45850687541731827,0.45852101049575905
556,0.45850584147181195,0.45851993662325624
557,0.45850481255036074,0.4585188678302629
558,0.45850378862014096,0.4585178040846877
559,0.45850276964863224,0.45851674535472814
560,0.458501755603614,0.4585156916088672
561,0.4585007464531616,0.4585146428158703
562,0.4584997421656434,0.4585135989447816
563,0.45849874270971686,0.45851255996492113
564,0.4584977480543253,0.4585115258458813
565,0.4584967581686947,0.45851049655752396
566,0.45849577302232997,0.45850947206997733
567,0.4584947925850121,0.45850845235363236
568,0.4584938168267947,0.4585074373791407
569,0.4584928457180011,0.4585064271174107
570,0.45849187922922074,0.45850542153960516
571,0.45849091733130665,0.4585044206171383
572,0.45848995999537195,0.4585034243216723
573,0.458489007192787,0.45850243262511525
574,0.45848805889517624,0.45850144549961824
575,0.45848711507441586,0.45850046291757185
576,0.45848617570263017,0.4584994848516043
577,0.4584852407521892,0.45849851127457847
578,0.45848431019570574,0.4584975421595891
579,0.4584833840060323,0.4584965774799601
580,0.4584824621562591,0.45849561720924253
581,0.45848154461971036,0.45849466132121114
582,0.45848063136994266,0.45849370978986304
583,0.4584797223807414,0.45849276258941396
584,0.45847881762611886,0.45849181969429664
585,0.4584779170803113,0.45849088107915803
586,0.45847702071777646,0.4584899467188574
587,0.45847612851319114,0.4584890165884631
588,0.45847524044144866,0.458488090663251
589,0.4584743564776564,0.45848716891870206
590,0.4584734765971335,0.45848625133049975
591,0.45847260077540836,0.45848533787452805
592,0.4584717289882167,0.45848442852686916
593,0.4584708612114984,0.4584835232638015
594,0.45846999742139627,0.45848262206179735
595,0.45846913759425273,0.4584817248975207
596,0.4584682817066086,0.45848083174782533
597,0.4584674297352001,0.45847994258975283
598,0.45846658165695725,0.45847905740053
599,0.4584657374490013,0.4584781761575675
600,0.4584648970886429,0.4584772988384576
601,0.4584640605533802,0.45847642542097206
602,0.4584632278208959,0.4584755558830602
603,0.4584623988690564,0.4584746902028476
604,0.45846157367590906,0.4584738283586332
605,0.4584607522196805,0.45847297032888823
606,0.4584599344787745,0.4584721160922539
607,0.45845912043176984,0.45847126562754004
608,0.4584583100574193,0.45847041891372287
609,0.45845750333464663,0.45846957592994336
610,0.4584567002425456,0.45846873665550547
611,0.4584559007603775,0.4584679010698747
612,0.45845510486756996,0.4584670691526758
613,0.4584543125437145,0.45846624088369187
614,0.4584535237685654,0.45846541624286186
615,0.4584527385220376,0.45846459521027944
616,0.4584519567842049,0.4584637777661914
617,0.4584511785352987,0.4584629638909957
618,0.4584504037557059,0.4584621535652402
619,0.45844963242596726,0.4584613467696211
620,0.45844886452677636,0.4584605434849811
621,0.4584481000389768,0.4584597436923082
622,0.4584473389435622,0.45845894737273396
623,0.4584465812216732,0.45845815450753213
624,0.4584458268545965,0.45845736507811735
625,0.4584450758237636,0.45845657906604337
626,0.45844432811074903,0.4584557964530018
627,0.45844358369726845,0.45845501722082066
628,0.45844284256517775,0.45845424135146307
629,0.45844210469647145,0.4584534688270257
630,0.45844137007328134,0.45845269962973756
631,0.4584406386778746,0.45845193374195853
632,0.45843991049265304,0.4584511711461783
633,0.4584391855001511,0.45845041182501467
634,0.4584384636830351,0.45844965576121255
635,0.45843774502410134,0.4584489029376426
636,0.45843702950627524,0.4584481533372999
637,0.4584363171126094,0.4584474069433027
638,0.4584356078262832,0.4584466637388913
639,0.4584349016306005,0.45844592370742693
640,0.45843419850898925,0.45844518683239005
641,0.45843349844499975,0.45844445309737986
642,0.4584328014223033,0.4584437224861125
643,0.45843210742469154,0.4584429949824202
644,0.4584314164360747,0.45844227057025033
645,0.4584307284404807,0.4584415492336637
646,0.45843004342205357,0.458440830956834
647,0.4584293613650531,0.4584401157240466
648,0.45842868225385297,0.4584394035196968
649,0.45842800607293965,0.45843869432828993
650,0.4584273328069117,0.45843798813443914
651,0.45842666244047825,0.4584372849228653
652,0.4584259949584582,0.45843658467839504
653,0.45842533034577887,0.4584358873859605
654,0.45842466858747527,0.458435193030598
655,0.45842400966868874,0.458434501597447
656,0.4584233535746659,0.458433813071749
657,0.45842270029075805,0.45843312743884695
658,0.45842204980241946,0.4584324446841841
659,0.4584214020952071,0.4584317647933027
660,0.458420757154779,0.45843108775184377
661,0.4584201149668937,0.4584304135455453
662,0.45841947551740914,0.45842974216024207
663,0.4584188387922817,0.4584290735818645
664,0.4584182047775653,0.45842840779643745
665,0.45841757345941025,0.4584277447900798
666,0.4584169448240625,0.4584270845490034
667,0.458416318857863,0.4584264270595118
668,0.45841569554724637,0.4584257723080002
669,0.45841507487873995,0.458425120280954
670,0.45841445683896337,0.45842447096494787
671,0.4584138414146275,0.45842382434664547
672,0.4584132285925333,0.4584231804127982
673,0.45841261835957126,0.4584225391502446
674,0.4584120107027205,0.4584219005459095
675,0.4584114056090481,0.45842126458680293
676,0.458410803065708,0.4584206312600199
677,0.45841020305994,0.4584200005527393
678,0.45840960557906985,0.4584193724522229
679,0.4584090106105073,0.45841874694581536
680,0.4584084181417465,0.4584181240209425
681,0.458407828160364,0.4584175036651114
682,0.4584072406540189,0.45841688586590923
683,0.45840665561045185,0.45841627061100243
684,0.458406073017484,0.45841565788813654
685,0.4584054928630168,0.458415047685135
686,0.4584049151350308,0.4584144399898985
687,0.4584043398215851,0.4584138347904046
688,0.4584037669108168,0.4584132320747067
689,0.45840319639093996,0.45841263183093356
690,0.45840262825024514,0.45841203404728875
691,0.4584020624770988,0.45841143871204953
692,0.45840149905994215,0.4584108458135667
693,0.45840093798729104,0.4584102553402639
694,0.458400379247735,0.4584096672806366
695,0.4583998228299368,0.4584090816232516
696,0.4583992687226313,0.45840849835674713
697,0.4583987169146252,0.458407917469831
698,0.4583981673947969,0.4584073389512809
699,0.4583976201520944,0.4584067627899434
700,0.45839707517553646,0.4584061889747338
701,0.45839653245421064,0.4584056174946346
